"Sygnatura czasowa","Uczelnia - skrót (drukowane litery np. AGH, PK, UEK itp.)","Płeć","Wiek","Miejsce zamieszkania","Ilość członków rodziny","Czy Twoi rodzice mieszkają razem","Wykształcenie Matki","Wykształcenie Ojca","W której z podanych branży pracuje Twoja Matka?","W której z podanych branży pracuje Twój Ojciec?","Powód wybrania uczelni","Czas dojazdu na uczelnię","Tygodniowy czas poświęcony na naukę","Łączna liczba niezdanych przedmiotów","Czy uczęszczasz na dodatkowe zajęcia edukacyjne (poza uczelnią)?","Czy ktoś z Twojej rodziny uczęszcza na dodatkowe zajęcia edukacyjne (poza uczelnią/szkołą)?","Czy należysz do organizacji uczelnianych (koła naukowe, AZS, samorząd itp.)","Czy w domu masz dostęp do internetu?","Czy jesteś w związku?","Jak oceniasz swoje relacje z rodziną ","Ile masz wolnego czasu po zajęciach?","Jak często spotykasz się ze znajomymi (poza uczelnią)?","Konsumpcja alkoholu w dzień powszedni","Konsumpcja alkoholu w weekend","Jak oceniasz swoje zdrowie?","Liczba nieuzasadnionych obecności (tak mniej więcej)","Średnia ocen (semestr)","Średnia ocen (rok)"
"2016/11/30 7:59:17 PM CET","UEK","Kobieta","20","Miasto","5","Tak","0","2","Inne","Inne","inne","2","1","0","Nie","Nie","Tak","Tak","Tak","5","4","4","3","5","5","0","5","5"
"2016/11/30 7:59:35 PM CET","PK","Kobieta","20","Wieś","6","Tak","2","2","Inne","Inne","inne","1","3","0","Tak","Tak","Nie","Tak","Nie","5","3","4","2","3","4","10","3.5","3.5"
"2016/11/30 8:01:11 PM CET","UEK","Kobieta","21","Miasto","5","Tak","2","2","Służba zdrowia","Inne","inne","1","2","0","Nie","Tak","Nie","Tak","Tak","3","3","3","1","2","3","3","4.0","3.80"
"2016/11/30 8:05:58 PM CET","pkmech","Mężczyzna","28","Miasto","7","Tak","4","4","Służba zdrowia","Służba cywilna (Administracja, Policja itp.)","inne","1","1","8","Tak","Tak","Tak","Tak","Tak","5","5","1","5","5","5","0","3","3"
"2016/11/30 8:06:14 PM CET","UEK","Kobieta","19","Miasto","5","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Szkolnictwo","inne","2","2","0","Nie","Tak","Nie","Tak","Nie","5","5","5","2","3","4","0","","4"
"2016/11/30 8:07:17 PM CET","UEK","Mężczyzna","24","Miasto","6","Nie","0","0","Inne","Inne","ciekawy kierunek","2","2","0","Nie","Nie","Nie","Tak","Nie","4","1","2","2","3","5","0","","4"
"2016/11/30 8:08:20 PM CET","UEK","Kobieta","23","Miasto","6","Tak","0","0","Inne","Inne","reputacja uczelni","2","2","0","Nie","Nie","Nie","Tak","Nie","3","3","3","1","2","5","0","4.3","4.3"
"2016/11/30 8:15:31 PM CET","PW","Mężczyzna","23","Miasto","4","Tak","2","2","Służba cywilna (Administracja, Policja itp.)","Inne","reputacja uczelni","2","4","0","Nie","Tak","Nie","Tak","Nie","4","2","1","2","3","4","8","4","4"
"2016/11/30 8:16:09 PM CET","Uek","Kobieta","20","Miasto","6","Nie","1","1","Inne","Inne","inne","1","1","0","Nie","Nie","Nie","Tak","Tak","2","5","4","3","5","3","0","4.2","4"
"2016/11/30 8:16:31 PM CET","UEK","Kobieta","22","Miasto","4","Tak","3","3","Inne","Inne","ciekawy kierunek","2","2","0","Nie","Nie","Nie","Tak","Nie","4","3","5","1","2","4","2","4.0","4.0"
"2016/11/30 8:16:48 PM CET","UEK","Kobieta","20","Miasto","4","Tak","4","3","Szkolnictwo","Inne","ciekawy kierunek","2","2","0","Tak","Tak","Nie","Tak","Nie","4","3","4","3","5","2","6","4","4"
"2016/11/30 8:16:58 PM CET","uek","Kobieta","23","Wieś","4","Tak","3","2","Szkolnictwo","Inne","ciekawy kierunek","4","1","0","Nie","Tak","Nie","Tak","Tak","4","3","4","2","3","4","0","4","4"
"2016/11/30 8:17:28 PM CET","UEK","Kobieta","20","Miasto","3","Nie","4","4","Służba cywilna (Administracja, Policja itp.)","Inne","inne","2","3","0","Nie","Nie","Nie","Tak","Tak","5","5","4","2","4","4","1","4.66","4.4"
"2016/11/30 8:18:37 PM CET","agh","Kobieta","23","Miasto","4","Tak","4","2","Służba cywilna (Administracja, Policja itp.)","Inne","ciekawy kierunek","2","1","0","Tak","Nie","Nie","Tak","Nie","2","3","3","1","1","3","0","3","3"
"2016/11/30 8:22:08 PM CET","UJ","Kobieta","21","Wieś","5","Nie","1","4","Inne","Inne","ciekawy kierunek","2","3","0","Nie","Nie","Tak","Tak","Nie","4","4","3","3","4","4","0","","4"
"2016/11/30 8:25:32 PM CET","UEK","Kobieta","20","Miasto","3","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Inne","ciekawy kierunek","1","2","0","Nie","Nie","Nie","Tak","Nie","4","5","4","3","5","3","5","4.2","4.1"
"2016/11/30 8:32:45 PM CET","UEK","Kobieta","21","Wieś","5","Tak","4","2","Inne","Inne","reputacja uczelni","2","1","0","Nie","Tak","Nie","Tak","Nie","4","5","1","1","1","5","0","4","4"
"2016/11/30 8:38:47 PM CET","UEK","Kobieta","22","Wieś","3","Nie","4","2","Służba cywilna (Administracja, Policja itp.)","Inne","reputacja uczelni","3","2","0","Nie","Nie","Nie","Tak","Tak","4","4","3","2","3","4","1","4","4"
"2016/11/30 8:40:14 PM CET","UEK","Kobieta","22","Miasto","3","Tak","1","2","Inne","Inne","ciekawy kierunek","1","1","0","Nie","Nie","Nie","Tak","Tak","4","3","3","2","3","4","2","4.5","4.5"
"2016/11/30 8:46:51 PM CET","UEK","Kobieta","19","Wieś","5","Tak","2","2","Inne","Inne","ciekawy kierunek","2","3","0","Nie","Nie","Nie","Tak","Tak","4","1","3","1","2","3","1","","0"
"2016/11/30 8:47:59 PM CET","AGH","Mężczyzna","21","Miasto","4","Tak","4","4","Służba zdrowia","Służba cywilna (Administracja, Policja itp.)","reputacja uczelni","2","3","2","Nie","Tak","Nie","Tak","Nie","5","4","2","2","2","3","5","3.8","3.6"
"2016/11/30 8:52:18 PM CET","UEK","Kobieta","22","Miasto","3","Tak","2","2","Służba zdrowia","Szkolnictwo","ciekawy kierunek","1","2","1","Nie","Nie","Tak","Tak","Tak","5","3","3","2","4","4","6","4.1","4.0"
"2016/11/30 8:53:07 PM CET","mwse","Mężczyzna","26","Wieś","4","Tak","2","2","Inne","Inne","blisko do domu","2","1","0","Nie","Nie","Nie","Tak","Nie","4","2","4","2","3","3","5","3.5","3.5"
"2016/11/30 8:56:38 PM CET","AGH","Kobieta","19","Miasto","7","Tak","4","2","Szkolnictwo","Inne","ciekawy kierunek","2","3","0","Nie","Tak","Nie","Tak","Nie","4","3","3","1","1","4","0","","4.5"
"2016/11/30 8:57:14 PM CET","UEK","Kobieta","19","Miasto","5","Tak","1","1","Inne","Inne","ciekawy kierunek","3","1","0","Tak","Tak","Tak","Tak","Nie","4","4","5","3","3","4","2","0","0"
"2016/11/30 8:58:04 PM CET","PK","Kobieta","23","Miasto","7","Tak","3","1","Służba zdrowia","Inne","ciekawy kierunek","1","4","1","Nie","Nie","Tak","Tak","Tak","4","2","3","2","3","4","20","5","5"
"2016/11/30 9:00:41 PM CET","UEK","Kobieta","23","Miasto","4","Tak","2","2","Inne","Inne","inne","2","4","2","Tak","Tak","Nie","Tak","Tak","4","3","3","2","3","5","0","4.4","4.6"
"2016/11/30 9:10:31 PM CET","UEK","Kobieta","20","Miasto","4","Tak","2","2","Służba zdrowia","Inne","reputacja uczelni","2","2","0","Tak","Tak","Nie","Tak","Nie","3","4","3","1","3","3","5","4","4"
"2016/11/30 9:16:43 PM CET","UEK","Kobieta","22","Miasto","3","Tak","1","2","Służba cywilna (Administracja, Policja itp.)","Służba cywilna (Administracja, Policja itp.)","ciekawy kierunek","1","1","0","Nie","Nie","Nie","Tak","Nie","4","5","3","2","4","4","10","4","3"
"2016/11/30 9:21:50 PM CET","UEK","Kobieta","21","Miasto","4","Tak","4","4","Szkolnictwo","Szkolnictwo","inne","3","1","0","Nie","Nie","Nie","Tak","Nie","5","4","4","3","5","4","5","","4.5"
"2016/11/30 9:23:29 PM CET","UEK","Kobieta","22","Wieś","4","Nie","2","1","Inne","Inne","inne","3","2","0","Nie","Nie","Nie","Tak","Tak","3","1","4","2","2","4","0","5","4"
"2016/11/30 9:24:01 PM CET","Uek","Kobieta","21","Miasto","5","Tak","4","4","Szkolnictwo","Służba cywilna (Administracja, Policja itp.)","blisko do domu","1","1","0","Tak","Tak","Nie","Tak","Nie","3","1","3","4","4","3","7","4.5","4.5"
"2016/11/30 9:24:10 PM CET","UEK","Kobieta","21","Miasto","2","Nie","1","2","Inne","Inne","ciekawy kierunek","1","2","0","Nie","Nie","Nie","Tak","Tak","5","5","3","1","3","5","3","3.75","3.75"
"2016/11/30 9:31:17 PM CET","Uek","Kobieta","21","Miasto","4","Tak","2","2","Inne","Inne","ciekawy kierunek","2","2","0","Nie","Tak","Tak","Tak","Tak","5","4","5","1","3","4","0","4.5","4.5"
"2016/11/30 9:32:59 PM CET","uek ","Kobieta","22","Miasto","3","Tak","4","4","Szkolnictwo","Inne","inne","2","1","0","Tak","Tak","Tak","Tak","Tak","5","3","3","2","3","4","0","4","4"
"2016/11/30 9:37:34 PM CET","UEK","Kobieta","22","Miasto","3","Nie","4","4","Szkolnictwo","Inne","ciekawy kierunek","1","2","0","Tak","Tak","Nie","Tak","Tak","4","5","3","2","2","3","2","4","4"
"2016/11/30 9:43:02 PM CET","AGH","Mężczyzna","23","Miasto","4","Tak","4","2","Inne","Inne","reputacja uczelni","3","2","0","Nie","Nie","Nie","Tak","Nie","5","4","3","2","3","4","0","3.5","3.5"
"2016/11/30 9:43:33 PM CET","UEK","Kobieta","22","Miasto","4","Tak","1","1","Inne","Inne","inne","2","1","1","Nie","Tak","Nie","Tak","Nie","5","5","4","3","4","4","3","4.0","4.4"
"2016/11/30 9:45:26 PM CET","UEK","Mężczyzna","19","Miasto","3","Nie","4","4","Służba zdrowia","Służba zdrowia","ciekawy kierunek","2","4","0","Tak","Tak","Tak","Tak","Nie","4","2","1","1","1","4","0","","4"
"2016/11/30 9:46:40 PM CET","UEK","Kobieta","21","Miasto","4","Tak","2","1","Inne","Inne","ciekawy kierunek","4","3","2","Tak","Nie","Tak","Tak","Nie","5","3","2","1","1","4","5","4","4"
"2016/11/30 9:48:33 PM CET","UEK","Kobieta","21","Wieś","4","Tak","4","2","Służba zdrowia","Inne","reputacja uczelni","4","2","0","Nie","Nie","Nie","Tak","Tak","4","3","3","1","2","4","1","4.3","4.4"
"2016/11/30 9:50:28 PM CET","PK","Kobieta","26","Miasto","4","Tak","4","4","Szkolnictwo","Inne","ciekawy kierunek","3","2","0","Nie","Tak","Nie","Tak","Tak","4","2","3","1","2","4","10","4","3"
"2016/11/30 10:04:39 PM CET","uek","Kobieta","23","Wieś","5","Tak","2","2","Inne","Inne","inne","4","1","0","Nie","Nie","Nie","Tak","Tak","4","4","2","1","1","4","5","4","4"
"2016/11/30 10:08:15 PM CET","UEK","Kobieta","23","Wieś","4","Tak","1","0","Inne","Inne","ciekawy kierunek","3","1","2","Nie","Nie","Tak","Tak","Nie","4","1","3","2","3","4","2","4","4"
"2016/11/30 10:10:20 PM CET","UEK","Kobieta","21","Wieś","9","Tak","2","2","Inne","Inne","reputacja uczelni","4","3","0","Nie","Tak","Nie","Tak","Tak","4","3","1","1","1","4","0","4.4","4.3"
"2016/11/30 10:10:37 PM CET","UEK","Kobieta","21","Miasto","5","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Inne","blisko do domu","2","1","0","Nie","Nie","Nie","Tak","Tak","3","5","5","2","2","3","10","4","4"
"2016/11/30 10:16:29 PM CET","uek","Kobieta","21","Wieś","7","Tak","2","0","Inne","Inne","blisko do domu","3","2","0","Nie","Nie","Nie","Tak","Tak","4","3","3","2","4","3","4","3","4"
"2016/11/30 10:21:21 PM CET","Uek ","Kobieta","22","Miasto","6","Tak","2","0","Inne","Inne","ciekawy kierunek","1","1","1","Tak","Tak","Tak","Tak","Nie","4","4","5","3","5","3","4","4.00","4.00"
"2016/11/30 10:24:44 PM CET","uek","Mężczyzna","23","Miasto","3","Tak","2","2","Inne","Inne","ciekawy kierunek","2","3","0","Nie","Tak","Tak","Tak","Tak","4","1","2","1","3","4","0","5","5"
"2016/11/30 10:26:42 PM CET","UJ","Kobieta","20","Miasto","4","Tak","1","4","Służba cywilna (Administracja, Policja itp.)","Służba cywilna (Administracja, Policja itp.)","reputacja uczelni","2","3","0","Tak","Tak","Tak","Tak","Tak","3","2","4","3","4","4","20","4.23","4.43"
"2016/11/30 10:33:52 PM CET","UEK","Kobieta","20","Miasto","5","Tak","4","4","Służba zdrowia","Służba zdrowia","ciekawy kierunek","1","2","0","Nie","Tak","Tak","Tak","Tak","4","5","4","2","3","4","0","4.17","4.10"
"2016/11/30 10:36:11 PM CET","UEK","Mężczyzna","22","Wieś","5","Tak","2","4","Inne","Inne","ciekawy kierunek","4","4","0","Tak","Tak","Tak","Tak","Tak","5","1","1","2","4","5","10","4","4"
"2016/11/30 10:45:41 PM CET","UEK","Kobieta","19","Miasto","4","Nie","4","4","Służba zdrowia","Inne","inne","3","2","0","Nie","Nie","Nie","Tak","Nie","4","2","4","3","2","1","5","","4"
"2016/11/30 10:56:07 PM CET","AGH","Mężczyzna","21","Miasto","4","Tak","4","4","Szkolnictwo","Inne","ciekawy kierunek","2","3","0","Nie","Tak","Nie","Tak","Nie","4","3","1","1","2","4","2","4.3","4.5"
"2016/11/30 10:59:23 PM CET","UEK","Mężczyzna","21","Wieś","5","Tak","4","2","Szkolnictwo","Inne","reputacja uczelni","1","2","0","Nie","Nie","Nie","Tak","Tak","4","5","2","1","1","5","0","4","4"
"2016/11/30 11:00:04 PM CET","AGH","Kobieta","20","Miasto","4","Tak","1","0","Inne","Inne","reputacja uczelni","1","2","1","Nie","Nie","Nie","Tak","Nie","4","3","3","4","4","4","2","3.7","3.3"
"2016/11/30 11:01:08 PM CET","UEK","Kobieta","22","Miasto","4","Tak","4","2","Służba zdrowia","Inne","inne","3","3","1","Tak","Tak","Nie","Tak","Tak","5","3","5","2","2","5","20","4","4"
"2016/11/30 11:03:18 PM CET","AI","Kobieta","22","Miasto","4","Tak","4","4","Szkolnictwo","Inne","inne","1","2","0","Tak","Tak","Nie","Tak","Nie","5","5","5","3","2","4","7","4.45","4.28"
"2016/11/30 11:04:53 PM CET","UEK","Kobieta","20","Miasto","3","Tak","3","2","Inne","Inne","ciekawy kierunek","1","1","0","Nie","Nie","Tak","Tak","Nie","3","5","3","3","2","3","2","3.64","4.15"
"2016/11/30 11:13:54 PM CET","UEK","Kobieta","20","Miasto","3","Tak","4","4","Szkolnictwo","Szkolnictwo","ciekawy kierunek","2","3","0","Tak","Nie","Nie","Tak","Tak","5","3","4","2","4","4","3","4","3"
"2016/11/30 11:14:52 PM CET","UEK","Mężczyzna","21","Wieś","4","Tak","4","2","Inne","Inne","reputacja uczelni","3","2","1","Tak","Tak","Tak","Tak","Tak","3","5","5","2","5","4","2","4.14","4.04"
"2016/11/30 11:15:37 PM CET","Uek","Mężczyzna","22","Miasto","4","Tak","4","2","Inne","Inne","ciekawy kierunek","2","2","3","Nie","Nie","Nie","Tak","Nie","4","2","3","3","2","2","20","4","4"
"2016/11/30 11:19:48 PM CET","UEK","Kobieta","20","Miasto","4","Nie","4","4","Służba zdrowia","Służba cywilna (Administracja, Policja itp.)","reputacja uczelni","2","2","2","Nie","Nie","Nie","Tak","Tak","5","4","2","1","1","3","3","3.75","4"
"2016/11/30 11:20:39 PM CET","UJ","Mężczyzna","22","Miasto","4","Tak","4","4","Szkolnictwo","Inne","reputacja uczelni","1","3","1","Tak","Nie","Tak","Tak","Tak","5","3","4","2","4","5","0","4","4"
"2016/11/30 11:21:56 PM CET","PK","Mężczyzna","21","Miasto","6","Tak","2","2","Służba cywilna (Administracja, Policja itp.)","Inne","ciekawy kierunek","1","2","1","Tak","Nie","Nie","Tak","Tak","3","1","1","3","3","4","2","4.0","3.96"
"2016/11/30 11:25:42 PM CET","UEK","Kobieta","22","Wieś","4","Tak","2","2","Inne","Służba cywilna (Administracja, Policja itp.)","blisko do domu","3","2","0","Nie","Nie","Nie","Tak","Tak","5","1","1","2","2","4","0","5","5"
"2016/11/30 11:34:08 PM CET","PK","Kobieta","26","Miasto","4","Tak","1","4","Inne","Inne","inne","2","2","0","Tak","Nie","Nie","Tak","Tak","4","3","5","3","3","5","15","","3.7"
"2016/11/30 11:40:52 PM CET","UEK","Kobieta","21","Wieś","4","Tak","2","2","Inne","Inne","inne","3","1","0","Tak","Nie","Tak","Tak","Nie","4","4","3","2","2","4","1","4.22","4.3"
"2016/11/30 11:46:42 PM CET","UEK","Kobieta","23","Miasto","3","Tak","4","4","Służba zdrowia","Służba cywilna (Administracja, Policja itp.)","ciekawy kierunek","4","1","0","Tak","Tak","Tak","Tak","Tak","4","1","2","2","1","3","30","4","4"
"2016/11/30 11:55:06 PM CET","Pk","Mężczyzna","21","Miasto","5","Tak","2","2","Służba zdrowia","Inne","ciekawy kierunek","2","4","1","Tak","Nie","Nie","Tak","Tak","2","1","2","1","2","4","111111111111111111111","4.2","4.13"
"2016/11/30 11:57:52 PM CET","UEK","Kobieta","19","Wieś","4","Tak","0","2","Inne","Inne","reputacja uczelni","1","3","0","Nie","Nie","Tak","Tak","Nie","5","3","3","2","3","4","3","","4"
"2016/12/01 12:00:11 AM CET","UEK","Kobieta","22","Miasto","4","Tak","3","2","Służba cywilna (Administracja, Policja itp.)","Inne","reputacja uczelni","2","1","0","Nie","Nie","Nie","Tak","Nie","5","3","5","2","4","4","2","4.4","4.3"
"2016/12/01 12:07:53 AM CET","UEK","Mężczyzna","22","Miasto","4","Tak","4","3","Inne","Inne","ciekawy kierunek","1","1","0","Nie","Nie","Tak","Tak","Nie","3","4","5","4","5","4","10","4","4.1"
"2016/12/01 12:15:34 AM CET","UEK","Kobieta","19","Miasto","4","Nie","4","4","Szkolnictwo","Inne","ciekawy kierunek","2","2","0","Nie","Nie","Nie","Tak","Tak","5","4","2","2","2","4","2","","0"
"2016/12/01 12:19:15 AM CET"," PRZ","Mężczyzna","19","Miasto","4","Tak","4","4","Inne","Inne","ciekawy kierunek","1","4","0","Nie","Nie","Nie","Tak","Nie","4","2","3","2","4","4","5","3","3"
"2016/12/01 12:57:46 AM CET","UEK","Kobieta","24","Miasto","4","Tak","4","4","Szkolnictwo","Inne","ciekawy kierunek","3","4","0","Nie","Tak","Nie","Tak","Nie","4","1","3","2","3","4","10","4.3","4.2"
"2016/12/01 1:57:50 AM CET","UEK","Kobieta","21","Miasto","5","Tak","1","4","Inne","Inne","inne","3","3","0","Nie","Tak","Nie","Tak","Tak","4","5","5","3","3","4","3","4","4"
"2016/12/01 2:09:08 AM CET","uek","Mężczyzna","21","Miasto","4","Tak","4","2","Służba cywilna (Administracja, Policja itp.)","Inne","ciekawy kierunek","2","1","2","Tak","Tak","Tak","Tak","Nie","4","1","3","2","4","3","50","3.5","3.4"
"2016/12/01 2:21:46 AM CET","UEK","Kobieta","20","Wieś","3","Tak","4","2","Inne","Inne","reputacja uczelni","2","2","0","Tak","Nie","Nie","Tak","Nie","3","4","4","2","2","3","4","0","0"
"2016/12/01 7:10:50 AM CET","uek","Mężczyzna","21","Miasto","3","Tak","1","1","Inne","Inne","ciekawy kierunek","1","2","0","Tak","Nie","Nie","Tak","Nie","3","3","3","2","3","4","4","4.4","4.3"
"2016/12/01 7:49:18 AM CET","UEK","Mężczyzna","21","Wieś","3","Tak","1","2","Szkolnictwo","Służba cywilna (Administracja, Policja itp.)","inne","4","2","1","Nie","Nie","Nie","Tak","Nie","4","2","2","2","3","4","5","4","4"
"2016/12/01 8:00:10 AM CET","UEK","Kobieta","19","Wieś","4","Tak","2","2","Inne","Inne","inne","2","2","0","Nie","Nie","Nie","Tak","Tak","4","3","3","3","2","4","3","","4"
"2016/12/01 8:18:25 AM CET","UEK","Kobieta","20","Wieś","4","Tak","3","2","Służba cywilna (Administracja, Policja itp.)","Inne","inne","2","2","1","Nie","Nie","Nie","Tak","Nie","4","3","2","1","1","3","0","4","4"
"2016/12/01 9:04:55 AM CET","itp","Kobieta","69","Wieś","69","Nie","4","4","Inne","Inne","blisko do domu","4","1","42","Nie","Tak","Nie","Tak","Nie","1","5","1","5","1","5","366","0.69","4.20"
"2016/12/01 9:45:31 AM CET","UEK","Kobieta","22","Wieś","4","Tak","2","4","Służba cywilna (Administracja, Policja itp.)","Szkolnictwo","ciekawy kierunek","1","2","0","Nie","Nie","Nie","Tak","Tak","4","3","2","2","3","4","10","4.6","4.6"
"2016/12/01 9:52:08 AM CET","UEK","Kobieta","21","Wieś","5","Nie","4","2","Inne","Inne","inne","1","2","0","Nie","Tak","Nie","Tak","Nie","5","5","3","1","1","5","2","4","4"
"2016/12/01 9:57:21 AM CET","UEK","Kobieta","22","Miasto","3","Nie","4","4","Inne","Inne","ciekawy kierunek","2","1","1","Nie","Nie","Tak","Tak","Nie","4","4","4","2","3","4","5","4","4"
"2016/12/01 9:59:16 AM CET","UEK","Mężczyzna","24","Miasto","4","Tak","2","0","Służba cywilna (Administracja, Policja itp.)","Inne","inne","2","1","2","Nie","Nie","Nie","Tak","Tak","3","1","2","1","2","3","0","4","4.4"
"2016/12/01 10:02:46 AM CET","UEK","Kobieta","21","Miasto","4","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Szkolnictwo","ciekawy kierunek","3","3","1","Tak","Tak","Tak","Tak","Tak","4","2","2","2","4","3","0","4.0","4.2"
"2016/12/01 10:09:10 AM CET","UR","Kobieta","23","Miasto","5","Tak","2","2","Inne","Inne","ciekawy kierunek","2","2","0","Tak","Nie","Tak","Tak","Nie","4","3","4","2","3","4","2","4","4"
"2016/12/01 11:17:54 AM CET","UEK","Kobieta","21","Miasto","5","Tak","2","2","Inne","Inne","ciekawy kierunek","2","2","0","Nie","Tak","Tak","Tak","Nie","4","3","2","2","3","4","10","3.8","3.8"
"2016/12/01 11:18:37 AM CET","Uek","Kobieta","20","Miasto","4","Tak","4","4","Inne","Inne","ciekawy kierunek","4","2","0","Nie","Tak","Tak","Tak","Nie","4","2","4","2","2","4","2","4.2","4.0"
"2016/12/01 11:29:48 AM CET","uek","Mężczyzna","20","Miasto","4","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Inne","reputacja uczelni","1","1","0","Nie","Tak","Tak","Tak","Nie","4","4","4","3","4","5","2","3.9","3.7"
"2016/12/01 12:01:07 PM CET","UEK","Mężczyzna","21","Wieś","4","Tak","2","0","Inne","Inne","ciekawy kierunek","1","2","0","Nie","Nie","Nie","Tak","Tak","4","5","3","2","4","4","8","4","4"
"2016/12/01 12:01:33 PM CET","UEK","Kobieta","22","Miasto","4","Tak","4","4","Inne","Inne","ciekawy kierunek","2","2","1","Nie","Nie","Tak","Tak","Tak","4","4","3","4","5","5","1","4.5","4.3"
"2016/12/01 12:17:10 PM CET","UEK","Kobieta","20","Miasto","4","Tak","2","2","Inne","Inne","ciekawy kierunek","4","3","1","Nie","Tak","Tak","Tak","Nie","4","3","4","2","4","4","2","4.5","4.35"
"2016/12/01 12:26:44 PM CET","PK","Mężczyzna","20","Miasto","4","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Służba cywilna (Administracja, Policja itp.)","ciekawy kierunek","1","2","0","Nie","Nie","Nie","Tak","Nie","4","4","3","2","4","5","0","4.2","4.3"
"2016/12/01 12:58:05 PM CET","UEK","Mężczyzna","22","Miasto","4","Tak","4","4","Inne","Inne","inne","2","1","0","Tak","Tak","Tak","Tak","Nie","5","5","5","3","5","5","0","5","5"
"2016/12/01 1:22:32 PM CET","UEK","Kobieta","21","Miasto","4","Nie","0","4","Inne","Inne","ciekawy kierunek","1","2","0","Nie","Tak","Nie","Tak","Nie","4","3","4","3","4","4","14","3.78","3.9"
"2016/12/01 1:56:43 PM CET","uek","Kobieta","21","Miasto","4","Tak","4","4","Inne","Inne","ciekawy kierunek","4","3","1","Nie","Nie","Nie","Tak","Tak","3","2","2","1","3","3","1","4.35","4.2"
"2016/12/01 2:10:19 PM CET","PK","Mężczyzna","25","Miasto","5","Tak","3","2","Inne","Inne","ciekawy kierunek","2","2","0","Tak","Tak","Tak","Tak","Tak","4","2","2","2","3","4","0","4","4"
"2016/12/01 2:23:17 PM CET","UEK","Mężczyzna","20","Miasto","4","Tak","3","4","Inne","Inne","inne","2","2","0","Nie","Nie","Tak","Tak","Nie","4","4","3","2","4","4","6","4","3.9"
"2016/12/01 3:10:36 PM CET","UEK","Kobieta","20","Miasto","4","Tak","4","2","Szkolnictwo","Inne","ciekawy kierunek","2","2","0","Tak","Tak","Tak","Tak","Tak","2","4","5","3","4","5","0","","4"
"2016/12/01 3:24:36 PM CET","UEK","Mężczyzna","26","Miasto","1","Tak","2","2","Inne","Inne","reputacja uczelni","2","2","1","Tak","Tak","Nie","Tak","Tak","4","2","2","3","3","3","5","3.8","3.8"
"2016/12/01 4:07:04 PM CET","pk","Kobieta","24","Miasto","4","Nie","4","4","Szkolnictwo","Inne","reputacja uczelni","2","4","0","Nie","Nie","Nie","Tak","Nie","4","2","3","2","4","4","50","4.5","4.5"
"2016/12/01 4:24:59 PM CET","UEK","Kobieta","21","Wieś","5","Tak","2","2","Inne","Inne","inne","1","1","0","Nie","Nie","Nie","Tak","Tak","4","1","2","3","3","3","0","4.75","4.5"
"2016/12/01 4:27:26 PM CET","UEK","Kobieta","21","Wieś","4","Tak","3","2","Inne","Inne","blisko do domu","4","1","0","Nie","Nie","Nie","Tak","Nie","4","4","4","3","4","3","4 ","4","4"
"2016/12/01 4:36:13 PM CET","UEK","Kobieta","23","Wieś","5","Tak","2","2","Inne","Inne","reputacja uczelni","4","1","0","Nie","Tak","Nie","Tak","Nie","3","2","2","3","3","4","10","3.8","3.70"
"2016/12/01 4:39:09 PM CET","UEK","Mężczyzna","22","Miasto","6","Tak","2","2","Inne","Inne","ciekawy kierunek","1","1","1","Nie","Nie","Tak","Tak","Tak","4","4","2","2","3","4","5","4.8","4.5"
"2016/12/01 4:52:20 PM CET","UEK","Kobieta","21","Wieś","5","Tak","1","2","Inne","Inne","ciekawy kierunek","1","2","0","Tak","Nie","Tak","Tak","Tak","4","4","3","2","3","3","10","5","5"
"2016/12/01 5:22:43 PM CET","UEK","Kobieta","22","Miasto","6","Tak","2","4","Inne","Inne","inne","2","3","0","Nie","Nie","Tak","Tak","Tak","4","1","1","1","1","3","20","5","4"
"2016/12/01 5:34:23 PM CET","AGH","Mężczyzna","21","Miasto","3","Tak","4","4","Służba cywilna (Administracja, Policja itp.)","Inne","reputacja uczelni","1","4","1","Tak","Tak","Nie","Tak","Nie","5","4","2","3","3","5","0","3.5","3.6"
"2016/12/01 5:35:19 PM CET","UEK ","Kobieta","23","Miasto","6","Tak","3","2","Inne","Inne","ciekawy kierunek","3","1","0","Nie","Nie","Nie","Tak","Nie","5","4","5","2","4","3","0","5","5"
"2016/12/01 5:39:37 PM CET","UEK","Mężczyzna","21","Wieś","4","Tak","2","0","Inne","Inne","ciekawy kierunek","2","1","1","Tak","Nie","Nie","Tak","Nie","5","1","1","1","2","4","0","4","4"
"2016/12/01 6:05:00 PM CET","UEK","Kobieta","20","Wieś","3","Tak","2","0","Inne","Inne","inne","2","3","0","Nie","Tak","Nie","Tak","Nie","4","4","2","1","2","5","2","0","0"
"2016/12/01 8:44:04 PM CET","AGH","Kobieta","22","Miasto","5","Nie","4","0","Szkolnictwo","Inne","reputacja uczelni","1","3","0","Tak","Nie","Tak","Tak","Nie","3","3","4","1","4","4","0","4.8","4.5"
